Account ID,ACTIVE,PLAN,ANNUAL,NUM_SEATS,total_events_created,DEALS,COMPANIES,CONTACTS,LEADS,TASKS,team_count,pipeline_count,average_stages_per_pipeline,email_templates,activity_types,lost_reasons_count,lead_statuses_count,email_public_turned_on_count,%_users_w_email_on,total_custom_fields,company_custom_fields,contacts_custom_fields,lead_custom_fields,opportunity_custom_fields,projects_custom_fields,tasks_custom_fields,total_saved_fliters,automated_action_executed_count,automated_action_rules_count,tracked_emails_count,loss_reason_count,total_deals_lost,deals_lost_with_loss_reason,total_won_deals,deal_sources_count,contact_group_count,goals_count,total_activities,companies_activities_per_entity,contact_activities_per_entity,deal_activities_per_entity,lead_activities_per_entity,task_activities_per_entity,import_count,total_integration_tokens,,,,,,,,,,,,,,,,,,,,,,,
185830,1,basic_annual,1,1,910,33,612,189,38,38,0,3,6,2,3,3,4,0,0,69,12,12,12,11,11,11,0,0,0,58,3,0,0,0,5,5,0,9515,838,8119,164,185,209,3,0,,,,,,,,,,,,,,,,,,,,,,,
224722,1,professional_annual_49,1,1,909,2,7,892,4,4,0,2,4,2,3,3,4,1,1,7,0,1,2,2,0,2,0,0,0,29,3,0,0,0,0,7,0,2109,25,1677,26,369,12,4,1,,,,,,,,,,,,,,,,,,,,,,,
134777,0,basic_annual,1,2,908,16,357,520,,15,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,20,3,4,0,1,1,4,0,3617,840,2536,136,3,102,1,0,,,,,,,,,,,,,,,,,,,,,,,
248301,1,basic_monthly_24,0,3,908,93,129,148,523,15,0,2,4,6,4,3,4,0,0,22,5,5,5,5,1,1,1,0,0,0,3,0,0,0,0,6,0,7692,505,5570,408,1157,52,1,0,,,,,,,,,,,,,,,,,,,,,,,
263854,1,professional_monthly_69,0,2,908,8,185,149,522,44,0,2,3,4,11,3,6,0,0,37,13,13,10,1,0,0,0,0,2,525,3,0,0,1,1,8,0,6575,777,3568,68,2000,162,13,0,,,,,,,,,,,,,,,,,,,,,,,
136671,0,professional_monthly,0,1,906,151,70,147,191,347,0,6,7,4,8,9,6,2,1,90,20,31,30,7,0,2,1,0,0,357,9,5,1,59,69,14,1,6624,354,2601,897,1181,1591,9,0,,,,,,,,,,,,,,,,,,,,,,,
174863,1,professional_monthly,0,1,906,10,217,399,1,279,0,2,4,14,8,3,4,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,2,16,0,6022,1538,2825,77,5,1577,2,0,,,,,,,,,,,,,,,,,,,,,,,
201502,1,professional_annual,1,1,906,87,288,498,1,32,0,3,5,2,3,3,4,0,0,4,0,0,0,4,0,0,0,0,0,1425,3,13,0,1,0,4,0,16951,980,15164,613,4,190,3,1,,,,,,,,,,,,,,,,,,,,,,,
107493,0,professional_monthly,0,1,904,4,40,854,,6,0,2,4,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,937,3,0,0,0,2,9,0,9099,832,8226,19,0,22,1,0,,,,,,,,,,,,,,,,,,,,,,,
115746,1,basic_monthly,0,2,904,22,478,260,12,132,0,2,4,3,3,3,4,0,0,2,0,0,0,2,0,0,0,0,0,122,3,2,1,9,1,5,0,8704,2049,5700,308,16,631,3,0,,,,,,,,,,,,,,,,,,,,,,,
125969,1,professional_monthly,0,1,904,7,69,231,156,441,0,2,4,6,3,3,4,0,0,3,1,1,1,0,0,0,2,0,0,1607,3,0,0,0,2,4,0,10310,249,7277,53,740,1991,1,1,,,,,,,,,,,,,,,,,,,,,,,
128374,1,basic_monthly,0,2,904,140,132,155,432,45,1,3,6,4,4,3,3,0,0,17,4,4,4,5,0,0,1,0,0,0,3,9,2,38,53,8,0,12202,1100,6892,1980,1899,331,27,0,,,,,,,,,,,,,,,,,,,,,,,
147171,1,basic_monthly,0,1,904,189,262,295,,158,0,2,9,3,7,3,4,0,0,13,6,7,0,0,0,0,1,0,0,2,3,2,1,32,145,11,0,10370,1110,6470,1908,0,882,3,0,,,,,,,,,,,,,,,,,,,,,,,
151268,1,basic_annual,1,2,904,,139,748,10,7,0,2,4,2,3,3,4,1,0.33,21,4,5,4,4,0,4,0,0,0,37,3,0,0,0,0,4,0,2743,263,2411,18,33,18,1,0,,,,,,,,,,,,,,,,,,,,,,,
154563,1,basic_monthly,0,5,904,39,239,527,9,90,3,7,3,9,5,3,4,2,0.13,1,0,0,0,1,0,0,0,0,0,1,3,4,0,7,13,8,0,23524,1169,20789,829,213,524,1,0,,,,,,,,,,,,,,,,,,,,,,,
270570,1,professional_monthly_69,0,2,904,302,261,317,2,22,1,3,3,3,3,4,4,0,0,1,0,0,0,1,0,0,9,0,0,776,4,31,15,105,41,4,0,20195,1093,16908,2106,2,86,1,0,,,,,,,,,,,,,,,,,,,,,,,
99457,1,professional_annual,1,7,903,237,219,361,5,81,4,4,4,8,3,4,4,1,0.11,15,4,4,2,3,1,1,5,0,0,1940,4,28,11,112,121,11,0,20255,1178,16261,2296,5,515,3,1,,,,,,,,,,,,,,,,,,,,,,,
131146,1,basic_monthly,0,1,903,76,339,444,,44,0,2,3,2,5,3,4,0,0,0,0,0,0,0,0,0,4,0,0,209,3,6,0,11,27,8,0,11074,1077,9138,657,0,202,1,0,,,,,,,,,,,,,,,,,,,,,,,
219082,0,basic_monthly_24,0,1,903,3,52,355,477,16,0,2,4,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,0,2,5,0,3588,183,1823,15,1496,71,6,0,,,,,,,,,,,,,,,,,,,,,,,
224400,1,professional_annual_49,1,5,903,69,39,82,389,324,0,4,6,6,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,727,3,0,0,17,51,12,0,11276,216,6289,1054,2464,1253,1,0,,,,,,,,,,,,,,,,,,,,,,,
257893,1,basic_monthly_24,0,1,903,177,312,411,3,,0,2,4,4,3,3,4,0,0,7,2,1,1,1,1,1,0,0,0,1,3,0,0,85,177,5,0,7054,1202,4975,828,14,35,1,1,,,,,,,,,,,,,,,,,,,,,,,
193703,1,basic_monthly,0,2,902,128,335,317,26,96,0,8,5,4,3,3,4,0,0,3,2,0,0,1,0,0,0,0,0,208,3,0,0,9,56,4,0,8557,1014,6042,854,137,510,3,0,,,,,,,,,,,,,,,,,,,,,,,
119888,0,basic_monthly,0,1,900,106,356,420,15,3,0,1,6,3,3,6,5,0,0,14,4,5,1,4,0,0,0,0,0,195,6,36,10,2,106,8,0,9477,1396,5796,1964,11,310,3,0,,,,,,,,,,,,,,,,,,,,,,,
164472,0,basic_monthly,0,1,900,85,244,324,213,34,0,9,4,5,9,7,5,0,0,9,1,4,4,0,0,0,4,0,0,287,7,1,0,0,65,13,0,8158,834,6478,525,144,177,4,0,,,,,,,,,,,,,,,,,,,,,,,
129223,0,professional_monthly,0,5,899,77,167,264,22,369,4,3,4,10,3,7,5,6,0.46,16,0,0,0,3,12,1,1,0,0,6181,7,4,0,1,10,12,0,25933,677,21835,850,827,1744,6,0,,,,,,,,,,,,,,,,,,,,,,,
139373,0,professional_monthly,0,1,899,7,421,455,5,11,1,2,4,0,4,3,4,0,0,10,2,2,2,2,1,1,0,0,0,468,3,0,0,0,2,8,0,14634,1614,12850,51,60,59,4,0,,,,,,,,,,,,,,,,,,,,,,,
157504,0,professional_monthly,0,1,899,75,76,95,117,536,1,1,7,20,4,5,6,2,0.4,93,13,11,18,19,20,12,1,0,0,710,5,8,4,37,54,7,0,11967,461,6815,913,924,2854,1,0,,,,,,,,,,,,,,,,,,,,,,,
182031,1,basic_annual,1,5,899,117,217,331,48,186,1,2,3,6,3,3,4,0,0,6,0,1,1,4,0,0,1,0,0,14,3,9,3,13,27,6,0,13589,877,9704,1524,435,1049,1,0,,,,,,,,,,,,,,,,,,,,,,,
185369,0,basic_annual,1,1,898,2,84,648,129,35,0,2,4,2,3,3,5,0,0,7,0,5,2,0,0,0,8,0,0,49,3,0,0,0,2,11,0,10907,215,9924,27,559,182,2,0,,,,,,,,,,,,,,,,,,,,,,,
193236,1,professional_annual,1,6,897,30,212,248,33,374,0,2,4,8,3,3,4,0,0,3,0,1,1,1,0,0,6,0,0,1035,3,0,0,0,2,4,0,9070,741,5916,156,228,2029,1,0,,,,,,,,,,,,,,,,,,,,,,,
194529,1,professional_annual,1,2,897,99,43,632,1,122,0,3,6,3,3,3,4,0,0,23,9,14,0,0,0,0,0,0,0,2714,3,4,0,5,2,7,0,11226,364,9156,731,14,961,1,0,,,,,,,,,,,,,,,,,,,,,,,
211208,1,professional_monthly_69,0,6,897,128,225,388,8,148,0,8,5,7,5,3,4,0,0,26,7,3,3,8,5,0,1,0,0,1647,3,11,0,5,0,4,0,26599,1183,23462,811,350,793,9,0,,,,,,,,,,,,,,,,,,,,,,,
152884,0,basic_monthly,0,1,896,3,311,571,,11,0,2,4,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1086,3,0,0,0,2,4,0,14068,927,13069,15,0,57,2,0,,,,,,,,,,,,,,,,,,,,,,,
231396,1,professional_annual_49,1,1,896,72,177,481,156,10,0,2,4,2,4,3,5,0,0,4,2,0,0,2,0,0,0,0,0,2995,3,3,1,6,6,16,4,5073,477,3509,474,536,77,3,0,,,,,,,,,,,,,,,,,,,,,,,
102995,0,basic_monthly,0,2,895,5,288,383,5,214,0,3,6,2,4,4,4,0,0,13,4,3,4,2,0,0,0,0,0,80,4,2,1,2,5,6,2,6106,810,3555,84,646,1011,4,0,,,,,,,,,,,,,,,,,,,,,,,
114407,1,professional_annual,1,1,895,98,79,250,50,418,0,1,8,3,7,3,7,0,0,11,0,5,5,1,0,0,2,0,0,2763,3,2,1,96,97,9,0,12390,282,9179,574,384,1971,1,2,,,,,,,,,,,,,,,,,,,,,,,
141762,0,basic_annual,1,4,895,3,198,616,3,75,0,2,4,4,3,3,4,0,0,3,0,0,3,0,0,0,0,0,0,41,3,0,0,1,0,5,0,7370,826,6179,35,23,307,3,0,,,,,,,,,,,,,,,,,,,,,,,
151494,0,professional_monthly,0,1,895,3,143,749,,,0,2,4,2,3,3,4,0,0,60,12,12,12,12,0,12,0,0,0,6,3,0,0,0,2,4,0,2301,1505,761,15,0,20,5,0,,,,,,,,,,,,,,,,,,,,,,,
171356,1,professional_annual,1,6,895,22,306,549,9,9,2,2,4,8,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6226,3,9,1,7,9,9,0,87053,1180,85499,160,170,44,1,2,,,,,,,,,,,,,,,,,,,,,,,
138833,1,basic_annual,1,1,894,131,249,497,14,3,0,4,7,4,3,3,4,0,0,7,0,6,0,1,0,0,3,0,0,0,3,1,0,1,8,17,0,7716,636,6316,632,34,98,4,0,,,,,,,,,,,,,,,,,,,,,,,
235876,0,professional_monthly_69,0,1,894,67,390,429,2,6,0,3,3,2,3,3,2,0,0,11,6,1,1,3,0,0,0,0,0,662,3,0,0,17,28,5,0,10528,2562,7587,356,0,23,12,0,,,,,,,,,,,,,,,,,,,,,,,
260828,1,basic_monthly_24,0,4,894,49,304,497,2,42,1,2,5,4,3,3,4,0,0,21,7,6,5,3,0,0,1,0,0,1,3,17,0,12,1,4,0,17731,2249,11037,634,3652,159,8,1,,,,,,,,,,,,,,,,,,,,,,,
122458,0,professional_monthly,0,2,893,48,85,740,15,5,0,1,9,2,4,4,4,0,0,17,7,4,1,3,2,0,0,0,0,0,4,7,7,4,19,8,0,7773,2193,5087,352,117,24,3,0,,,,,,,,,,,,,,,,,,,,,,,
253571,1,basic_monthly_24,0,1,893,2,161,699,3,28,0,1,6,4,4,3,4,0,0,18,0,5,0,10,0,3,0,0,0,115,3,0,0,0,1,5,0,3775,316,3275,42,2,140,1,0,,,,,,,,,,,,,,,,,,,,,,,
270081,1,professional_annual_49,1,1,893,271,5,277,271,69,0,2,5,2,4,9,3,0,0,27,6,9,6,6,0,0,2,0,0,86,9,175,114,32,287,7,0,6515,37,2659,3344,9,466,1,0,,,,,,,,,,,,,,,,,,,,,,,
219072,1,professional_annual_49,1,2,892,2,194,691,2,3,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2230,3,0,0,0,1,9,0,25665,758,24873,26,2,6,1,0,,,,,,,,,,,,,,,,,,,,,,,
129054,0,professional_annual,1,10,891,296,204,315,8,68,1,1,7,9,7,7,7,7,0.54,10,1,1,3,2,2,1,9,0,0,813,7,19,4,21,95,8,0,7117,1112,3561,1978,48,418,2,0,,,,,,,,,,,,,,,,,,,,,,,
130639,1,professional_annual_49,1,1,891,155,155,577,1,3,0,5,5,2,3,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,7,0,19581,741,17958,865,11,6,5,2,,,,,,,,,,,,,,,,,,,,,,,
146713,0,professional_monthly,0,1,891,266,173,412,1,39,0,4,6,3,4,3,4,1,0.33,0,0,0,0,0,0,0,0,0,0,354,3,16,0,1,21,13,0,13103,2115,9244,1517,2,225,16,0,,,,,,,,,,,,,,,,,,,,,,,
182385,0,professional_monthly_69,0,1,891,29,11,672,118,61,1,5,5,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,409,4,0,0,0,0,10,0,8039,5441,1898,212,121,367,16,0,,,,,,,,,,,,,,,,,,,,,,,
152313,0,basic_monthly,0,1,890,549,57,248,21,15,1,2,4,2,3,3,4,1,0.33,0,0,0,0,0,0,0,0,0,0,172,3,1,1,536,531,4,0,5288,409,2625,2128,64,62,19,0,,,,,,,,,,,,,,,,,,,,,,,
157788,1,professional_annual,1,1,890,63,42,138,643,4,0,2,5,3,3,3,7,0,0,17,1,6,8,2,0,0,0,0,0,3211,3,0,0,24,2,4,0,17368,185,3895,399,12879,10,17,2,,,,,,,,,,,,,,,,,,,,,,,
175657,1,professional_monthly,0,1,890,37,202,586,2,63,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,2,0,0,2912,3,2,0,4,33,4,0,17751,905,16361,200,2,283,1,0,,,,,,,,,,,,,,,,,,,,,,,
191152,0,professional_annual,1,5,890,22,151,214,12,491,1,2,4,5,3,3,4,2,0.22,2,1,1,0,0,0,0,0,0,0,51,3,0,0,0,2,10,0,19638,803,16051,156,125,2503,1,1,,,,,,,,,,,,,,,,,,,,,,,
274511,1,basic_annual_19,1,1,890,4,10,850,10,16,0,2,4,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,3,8,0,14258,40,14090,23,52,53,1,0,,,,,,,,,,,,,,,,,,,,,,,
105535,1,professional_monthly,0,1,889,2,388,438,,61,0,2,4,2,3,3,4,0,0,6,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,8,7,3403,1281,1742,26,0,354,5,2,,,,,,,,,,,,,,,,,,,,,,,
112858,1,basic_annual,1,1,889,2,426,386,13,62,0,3,2,2,4,3,4,0,0,10,1,4,4,1,0,0,2,0,0,67,3,0,0,0,0,4,0,14268,4803,7764,597,607,497,12,0,,,,,,,,,,,,,,,,,,,,,,,
219347,1,professional_annual_49,1,4,889,95,181,251,321,41,2,1,4,11,7,5,3,4,1,7,1,2,2,2,0,0,1,0,0,1244,5,50,46,30,3,9,3,13678,961,7907,1129,3419,262,6,1,,,,,,,,,,,,,,,,,,,,,,,
228453,1,professional_annual_49,1,1,889,146,160,167,343,73,0,2,4,3,3,3,4,0,0,7,0,0,7,0,0,0,0,0,0,5,3,0,0,0,2,4,0,3435,648,1300,621,463,403,3,0,,,,,,,,,,,,,,,,,,,,,,,
255627,1,professional_monthly_69,0,3,889,17,52,66,708,46,1,1,4,4,9,4,7,0,0,0,0,0,0,0,0,0,1,0,0,182,4,2,0,3,17,8,123,10503,188,7810,150,2126,229,1,2,,,,,,,,,,,,,,,,,,,,,,,
194823,0,basic_monthly,0,5,888,219,229,292,122,26,0,5,3,6,6,3,4,0,0,8,0,4,4,0,0,0,7,0,0,0,3,117,21,19,77,13,0,11027,1054,7753,1988,99,133,1,0,,,,,,,,,,,,,,,,,,,,,,,
120900,0,professional_monthly,0,5,887,115,73,523,3,173,2,6,5,6,9,3,4,2,0.1,18,0,3,0,15,0,0,0,0,0,2595,3,1,0,0,0,7,0,10394,289,8192,747,22,1144,7,0,,,,,,,,,,,,,,,,,,,,,,,
165520,1,professional_annual,1,3,887,77,286,424,55,45,0,2,6,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2171,3,20,3,9,46,10,0,14121,1723,11491,572,92,243,4,2,,,,,,,,,,,,,,,,,,,,,,,
183698,1,basic_monthly,0,3,887,1,146,369,53,318,1,2,5,6,4,3,4,0,0,2,2,0,0,0,0,0,0,0,0,159,3,0,0,1,1,5,0,9638,957,5149,29,1454,2049,1,0,,,,,,,,,,,,,,,,,,,,,,,
212895,1,professional_annual_49,1,1,887,32,37,55,737,26,0,2,5,2,3,3,4,0,0,0,0,0,0,0,0,0,1,0,0,81,3,0,0,1,1,4,0,1890,138,671,196,775,110,1,0,,,,,,,,,,,,,,,,,,,,,,,
231403,1,professional_monthly_69,0,1,886,79,164,155,445,43,0,2,4,2,3,3,4,0,0,10,0,1,4,5,0,0,3,0,0,4263,3,16,2,30,21,4,0,17730,489,13900,742,2401,198,3,2,,,,,,,,,,,,,,,,,,,,,,,
247977,0,professional_monthly_69,0,1,886,,158,723,2,3,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,6,0,3376,275,3076,18,0,7,1,0,,,,,,,,,,,,,,,,,,,,,,,
125985,1,professional_annual,1,1,885,208,138,375,25,139,0,2,4,3,6,3,5,0,0,7,0,1,0,6,0,0,0,0,0,0,3,93,59,38,173,4,0,6511,617,2748,1973,64,1109,1,1,,,,,,,,,,,,,,,,,,,,,,,
188258,0,basic_annual,1,1,885,4,330,523,9,19,0,2,4,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,808,3,0,0,0,2,11,0,45419,1108,43958,20,249,84,1,0,,,,,,,,,,,,,,,,,,,,,,,
190974,1,professional_annual_49,1,1,885,108,263,412,9,93,0,2,4,3,5,3,4,0,0,2,0,0,0,2,0,0,1,0,0,183,3,6,1,35,8,6,0,10134,1850,6896,895,123,370,6,3,,,,,,,,,,,,,,,,,,,,,,,
206340,1,professional_monthly_69,0,2,885,161,150,507,11,56,0,6,7,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,148,3,7,0,20,114,4,2,14257,749,11894,1117,143,354,1,0,,,,,,,,,,,,,,,,,,,,,,,
249390,1,professional_monthly_69,0,1,885,29,10,798,9,39,0,1,5,2,3,5,3,0,0,4,0,4,0,0,0,0,8,0,0,68,5,12,7,0,27,4,0,6341,104,5198,466,57,516,12,1,,,,,,,,,,,,,,,,,,,,,,,
276531,1,professional_annual_49,1,3,884,17,244,555,2,66,0,2,4,6,5,3,4,0,0,5,2,3,0,0,0,0,1,0,0,264,3,0,0,3,5,5,9,18410,1409,16523,129,2,347,8,1,,,,,,,,,,,,,,,,,,,,,,,
122906,1,basic_annual,1,2,883,120,159,521,27,56,0,2,4,2,5,9,4,0,0,6,0,2,2,2,0,0,0,0,0,28,9,8,4,61,21,9,0,14385,622,11926,1210,265,362,2,1,,,,,,,,,,,,,,,,,,,,,,,
200221,1,professional_annual_49,1,3,883,170,43,262,305,103,1,4,3,4,3,4,7,1,0.33,0,0,0,0,0,0,0,2,0,0,1295,4,12,1,26,37,7,0,22055,263,15573,1620,3816,783,3,1,,,,,,,,,,,,,,,,,,,,,,,
234241,1,basic_monthly_24,0,2,883,76,216,213,235,143,0,3,8,6,9,8,6,1,0.33,3,0,1,1,1,0,0,4,0,0,124,8,18,14,22,51,6,0,13080,585,7941,894,2733,927,2,2,,,,,,,,,,,,,,,,,,,,,,,
135944,1,professional_annual,1,3,882,9,143,677,6,47,1,3,4,5,5,3,4,0,0,12,3,3,1,3,1,1,1,0,0,4546,3,3,0,1,2,11,0,17704,1057,16302,129,7,209,2,1,,,,,,,,,,,,,,,,,,,,,,,
158241,1,professional_monthly,0,1,882,3,53,118,598,110,0,2,4,3,3,4,8,0,0,4,0,2,2,0,0,0,1,0,0,1637,4,0,0,0,0,8,0,10629,202,4613,39,5178,597,1,0,,,,,,,,,,,,,,,,,,,,,,,
274964,1,professional_annual_49,1,23,882,4,481,328,1,68,8,2,5,7,3,3,7,0,0,42,5,6,9,22,0,0,1,2131,4,16,3,609,0,1,0,3,0,25706,3933,3986,8339,3718,5730,18,1,,,,,,,,,,,,,,,,,,,,,,,
174642,1,professional_annual,1,7,881,62,283,241,61,234,2,3,4,9,4,3,4,2,0.22,18,2,1,1,1,12,1,1,0,0,7059,3,4,0,16,31,6,0,26512,1074,22826,534,844,1234,1,0,,,,,,,,,,,,,,,,,,,,,,,
245710,0,professional_monthly_69,0,4,881,225,278,309,13,56,2,7,5,6,4,3,4,0,0,17,1,6,5,5,0,0,7,0,0,1247,3,97,0,29,3,5,0,8421,994,4961,1933,239,294,7,1,,,,,,,,,,,,,,,,,,,,,,,
117065,0,basic_annual,1,1,880,32,564,272,2,10,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,34,3,8,3,8,10,8,0,8292,1307,6684,250,3,48,1,0,,,,,,,,,,,,,,,,,,,,,,,
117950,1,professional_monthly,0,4,880,149,146,244,2,339,0,11,4,5,6,3,4,0,0,14,1,1,1,5,5,1,1,0,0,3384,3,6,0,75,8,5,0,33830,3630,27173,1448,19,1560,1,0,,,,,,,,,,,,,,,,,,,,,,,
202597,0,basic_annual,1,1,880,8,14,839,15,4,0,2,4,2,3,3,4,0,0,1,0,0,1,0,0,0,0,0,0,23,3,0,0,0,2,6,0,3267,69,2625,42,519,12,2,0,,,,,,,,,,,,,,,,,,,,,,,
103119,0,basic_monthly,0,4,879,114,193,352,,220,0,3,8,7,7,3,4,0,0,22,5,0,0,16,1,0,1,0,0,7,3,18,14,2,58,5,0,15303,1133,11825,1325,0,1020,10,0,,,,,,,,,,,,,,,,,,,,,,,
127191,1,basic_monthly,0,1,879,152,271,393,11,52,0,5,6,2,5,3,4,0,0,2,0,2,0,0,0,0,0,0,0,110,3,13,0,7,4,8,0,36607,1075,33746,1226,148,412,1,0,,,,,,,,,,,,,,,,,,,,,,,
169009,1,professional_monthly,0,6,879,68,257,429,2,123,4,8,6,10,7,3,4,8,0.62,38,12,2,5,14,3,2,1,0,0,3438,3,4,0,5,11,10,0,18942,1577,15362,991,60,952,8,3,,,,,,,,,,,,,,,,,,,,,,,
254373,1,professional_monthly_69,0,3,879,33,162,180,348,156,1,2,3,2,4,3,9,0,0,46,15,11,20,0,0,0,1,0,0,372,3,1,0,24,25,12,0,6544,600,3506,292,1171,975,3,0,,,,,,,,,,,,,,,,,,,,,,,
268800,1,professional_annual_49,1,7,879,173,148,220,110,228,1,4,5,9,4,7,9,6,0.43,35,4,4,6,18,1,0,1,41,3,1847,7,26,19,49,51,4,0,20019,972,14959,1890,672,1526,1,2,,,,,,,,,,,,,,,,,,,,,,,
130979,0,professional_monthly,0,4,878,7,38,311,491,31,1,2,5,3,6,3,8,1,0.2,58,9,12,10,9,9,9,0,0,0,1543,3,0,0,0,4,4,0,8793,131,4748,62,3715,137,14,0,,,,,,,,,,,,,,,,,,,,,,,
134887,0,professional_monthly,0,2,878,1,404,453,10,10,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,1,4,0,1920,864,925,27,53,51,1,0,,,,,,,,,,,,,,,,,,,,,,,
196540,0,professional_annual,1,1,878,92,78,299,81,328,1,2,4,4,9,3,3,0,0,5,0,2,2,1,0,0,2,0,0,270,3,0,0,66,2,8,0,6970,248,3340,1383,214,1785,2,1,,,,,,,,,,,,,,,,,,,,,,,
234998,0,professional_monthly_69,0,1,878,18,34,24,251,551,0,3,3,5,3,3,4,1,1,6,0,1,1,2,0,2,1,0,0,1807,3,1,0,3,17,6,0,8691,132,3425,152,2638,2344,1,0,,,,,,,,,,,,,,,,,,,,,,,
244790,1,business_annual_119,1,1,878,15,334,521,,8,0,2,5,2,3,3,4,0,0,5,5,0,0,0,0,0,0,0,0,0,3,1,0,3,5,4,0,1507,474,868,131,2,32,2,0,,,,,,,,,,,,,,,,,,,,,,,
106655,1,basic_annual,1,1,877,29,73,277,4,494,0,1,5,3,12,7,5,0,0,63,4,28,28,1,1,1,0,0,0,23,7,10,0,7,11,46,0,7894,309,3754,762,6,3063,1,0,,,,,,,,,,,,,,,,,,,,,,,
154602,0,basic_annual,1,1,877,8,355,379,122,13,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,4,0,2566,779,1230,64,362,131,1,0,,,,,,,,,,,,,,,,,,,,,,,
185736,1,professional_annual,1,3,877,145,290,391,2,49,0,2,4,3,3,3,4,0,0,0,0,0,0,0,0,0,1,0,0,2895,3,4,0,100,2,4,0,8393,1227,5452,1288,190,236,1,0,,,,,,,,,,,,,,,,,,,,,,,
187188,1,basic_annual,1,2,877,89,134,283,44,327,0,1,5,2,9,10,8,0,0,2,1,0,0,0,0,1,1,0,0,95,10,12,3,40,70,6,0,19371,764,15091,1075,512,1929,5,0,,,,,,,,,,,,,,,,,,,,,,,
135958,1,basic_monthly,0,5,876,324,237,309,,6,2,1,4,6,3,3,4,0,0,11,0,0,0,11,0,0,1,0,0,8,3,11,2,165,23,4,0,10317,1262,6583,2446,0,26,1,0,,,,,,,,,,,,,,,,,,,,,,,
196390,0,professional_monthly,0,10,875,111,186,336,21,221,0,5,4,8,3,3,4,0,0,5,1,1,1,2,0,0,1,0,0,3504,3,7,0,6,51,13,0,20539,832,16998,1194,360,1155,1,0,,,,,,,,,,,,,,,,,,,,,,,
123169,1,basic_annual,1,3,874,9,581,270,1,13,0,3,4,4,3,3,4,0,0,1,1,0,0,0,0,0,1,0,0,26,3,0,0,4,2,9,0,4896,1578,3131,123,0,64,3,0,,,,,,,,,,,,,,,,,,,,,,,
160420,0,professional_monthly,0,4,874,43,89,407,322,13,0,2,5,5,3,3,4,0,0,2,0,1,1,0,0,0,1,0,0,655,3,2,0,17,0,5,0,5515,352,3939,401,769,54,1,0,,,,,,,,,,,,,,,,,,,,,,,
218757,1,professional_annual_49,1,1,874,57,38,128,540,111,2,4,8,4,5,3,4,0,0,16,0,2,6,8,0,0,1,7,1,2,3,3,3,14,49,8,0,4619,300,1285,623,1753,658,1,1,,,,,,,,,,,,,,,,,,,,,,,
155591,1,professional_annual,1,6,873,49,216,437,27,144,0,5,4,8,3,4,4,3,0.43,5,1,1,0,1,2,0,5,0,0,83,4,6,0,5,23,4,0,31075,952,28786,499,31,807,1,2,,,,,,,,,,,,,,,,,,,,,,,
158859,1,professional_monthly,0,2,873,145,279,440,3,6,1,2,5,5,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1978,3,28,0,19,10,6,0,11898,1319,9394,1052,109,24,1,1,,,,,,,,,,,,,,,,,,,,,,,
172014,1,basic_monthly,0,3,873,65,309,349,141,9,0,1,6,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,10,3,4,0,6264,698,3189,704,1635,38,2,2,,,,,,,,,,,,,,,,,,,,,,,
205745,1,basic_annual,1,1,873,372,29,379,4,89,0,2,6,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,358,3,1,0,5,39,4,0,6339,115,4285,1543,31,365,1,0,,,,,,,,,,,,,,,,,,,,,,,
108194,0,basic_monthly,0,5,872,44,333,422,24,49,0,2,8,3,3,3,5,0,0,32,15,14,3,0,0,0,1,0,0,4730,3,12,6,14,25,13,0,34580,1163,32557,286,342,232,5,0,,,,,,,,,,,,,,,,,,,,,,,
220566,1,professional_monthly_69,0,5,872,157,332,268,40,75,1,1,7,5,4,3,5,0,0,7,1,1,0,4,0,1,0,0,0,2795,3,8,5,28,3,4,0,9515,1204,6109,1601,92,509,3,0,,,,,,,,,,,,,,,,,,,,,,,
